state_class,strategy,sample_idx,fidelity,compression_ratio,basis
mps,wht_only,13,0.9557120464129663,8.402051282051282,wht
mps,kstar,13,0.9557120464129663,8.402051282051282,wht
mps,oracle,13,0.9569608091368176,8.399897462189182,identity
mps,wht_only,14,0.955583981946659,8.402051282051282,wht
mps,kstar,14,0.955583981946659,8.402051282051282,wht
mps,oracle,14,0.9595623982372171,8.399897462189182,identity
mps,wht_only,15,0.9565939705789503,8.402051282051282,wht
mps,kstar,15,0.9565939705789503,8.402051282051282,wht
mps,oracle,15,0.9586907329627972,8.399897462189182,dct
mps,wht_only,16,0.9582575361579809,8.402051282051282,wht
mps,kstar,16,0.9582575361579809,8.402051282051282,wht
mps,oracle,16,0.9582575361579809,8.402051282051282,wht
mps,wht_only,17,0.9557773558307736,8.402051282051282,wht
mps,kstar,17,0.9557773558307736,8.402051282051282,wht
mps,oracle,17,0.9570064772442057,8.399897462189182,identity
mps,wht_only,18,0.9550330340209524,8.402051282051282,wht
mps,kstar,18,0.9559048264866006,8.399897462189182,identity
mps,oracle,18,0.957000197656848,8.399897462189182,dct
mps,wht_only,19,0.9523047578756559,8.402051282051282,wht
mps,kstar,19,0.9577845591840027,8.399897462189182,identity
mps,oracle,19,0.9593609078111419,8.399897462189182,dct
heisenberg,wht_only,0,0.9791008792461883,8.402051282051282,wht
heisenberg,kstar,0,0.9791008792461883,8.402051282051282,wht
heisenberg,oracle,0,0.9902778508464812,8.399897462189182,dct
heisenberg,wht_only,1,0.9788773245397369,8.402051282051282,wht
heisenberg,kstar,1,0.9788773245397369,8.402051282051282,wht
heisenberg,oracle,1,0.9902845074595813,8.399897462189182,dct
heisenberg,wht_only,2,0.9788019325481264,8.402051282051282,wht
heisenberg,kstar,2,0.9788019325481264,8.402051282051282,wht
heisenberg,oracle,2,0.9902227290339366,8.399897462189182,dct
heisenberg,wht_only,3,0.9808609344007997,8.402051282051282,wht
heisenberg,kstar,3,0.9808609344007997,8.402051282051282,wht
heisenberg,oracle,3,0.9909807207541454,8.399897462189182,dct
heisenberg,wht_only,4,0.9829548180956192,8.402051282051282,wht
heisenberg,kstar,4,0.9829548180956192,8.402051282051282,wht
heisenberg,oracle,4,0.9922508815900262,8.399897462189182,dct
heisenberg,wht_only,5,0.9824094551028587,8.402051282051282,wht
heisenberg,kstar,5,0.9824094551028587,8.402051282051282,wht
heisenberg,oracle,5,0.991927522063805,8.399897462189182,dct
heisenberg,wht_only,6,0.9808666182837342,8.402051282051282,wht
heisenberg,kstar,6,0.9808666182837342,8.402051282051282,wht
heisenberg,oracle,6,0.990735210747525,8.399897462189182,dct
heisenberg,wht_only,7,0.9783689678380022,8.402051282051282,wht
heisenberg,kstar,7,0.9783689678380022,8.402051282051282,wht
heisenberg,oracle,7,0.9901326503470816,8.399897462189182,dct
heisenberg,wht_only,8,0.9817563122540698,8.402051282051282,wht
heisenberg,kstar,8,0.9817563122540698,8.402051282051282,wht
heisenberg,oracle,8,0.9916126961815986,8.399897462189182,dct
heisenberg,wht_only,9,0.9787972131651905,8.402051282051282,wht
heisenberg,kstar,9,0.9787972131651905,8.402051282051282,wht
heisenberg,oracle,9,0.9902862509391015,8.399897462189182,dct
heisenberg,wht_only,10,0.981768829482196,8.402051282051282,wht
heisenberg,kstar,10,0.981768829482196,8.402051282051282,wht
heisenberg,oracle,10,0.9910814047675373,8.399897462189182,dct
heisenberg,wht_only,11,0.9785516584362624,8.402051282051282,wht
heisenberg,kstar,11,0.9785516584362624,8.402051282051282,wht
heisenberg,oracle,11,0.9901178061227094,8.399897462189182,dct
heisenberg,wht_only,12,0.9786204024830579,8.402051282051282,wht
heisenberg,kstar,12,0.9786204024830579,8.402051282051282,wht
heisenberg,oracle,12,0.9901532566130065,8.399897462189182,dct
heisenberg,wht_only,13,0.978528124829453,8.402051282051282,wht
heisenberg,kstar,13,0.978528124829453,8.402051282051282,wht
heisenberg,oracle,13,0.9902278641381882,8.399897462189182,dct
heisenberg,wht_only,14,0.9813531823494821,8.402051282051282,wht
heisenberg,kstar,14,0.9813531823494821,8.402051282051282,wht
heisenberg,oracle,14,0.9914561230091757,8.399897462189182,dct
heisenberg,wht_only,15,0.9832057748925537,8.402051282051282,wht
heisenberg,kstar,15,0.9832057748925537,8.402051282051282,wht
heisenberg,oracle,15,0.9922849337702505,8.399897462189182,dct
heisenberg,wht_only,16,0.9828028485933139,8.402051282051282,wht
heisenberg,kstar,16,0.9828028485933139,8.402051282051282,wht
heisenberg,oracle,16,0.9922522813988979,8.399897462189182,dct
heisenberg,wht_only,17,0.9801964833600217,8.402051282051282,wht
heisenberg,kstar,17,0.9801964833600217,8.402051282051282,wht
heisenberg,oracle,17,0.9905353207935679,8.399897462189182,dct
heisenberg,wht_only,18,0.9792224331931557,8.402051282051282,wht
heisenberg,kstar,18,0.9792224331931557,8.402051282051282,wht
heisenberg,oracle,18,0.9903714601823316,8.399897462189182,dct
heisenberg,wht_only,19,0.9814045139929584,8.402051282051282,wht
heisenberg,kstar,19,0.9814045139929584,8.402051282051282,wht
heisenberg,oracle,19,0.991161818188024,8.399897462189182,dct
mps_chi2,wht_only,0,0.9538604382262789,8.402051282051282,wht
mps_chi2,kstar,0,0.9544480762600979,8.399897462189182,identity
mps_chi2,oracle,0,0.9544480762600979,8.399897462189182,identity
mps_chi2,wht_only,1,0.9615040247480672,8.402051282051282,wht
mps_chi2,kstar,1,0.9615040247480672,8.402051282051282,wht
mps_chi2,oracle,1,0.9615040247480672,8.402051282051282,wht
mps_chi2,wht_only,2,0.9566364205718876,8.402051282051282,wht
mps_chi2,kstar,2,0.9555621524251284,8.399897462189182,identity
mps_chi2,oracle,2,0.9566364205718876,8.402051282051282,wht
mps_chi2,wht_only,3,0.9543455087717143,8.402051282051282,wht
mps_chi2,kstar,3,0.9569166115027905,8.399897462189182,identity
mps_chi2,oracle,3,0.9569166115027905,8.399897462189182,identity
mps_chi2,wht_only,4,0.952655592756892,8.402051282051282,wht
mps_chi2,kstar,4,0.9420295668326985,8.399897462189182,identity
mps_chi2,oracle,4,0.9552985023465672,8.399897462189182,dct
mps_chi2,wht_only,5,0.9555713178179069,8.402051282051282,wht
mps_chi2,kstar,5,0.9567082041685813,8.399897462189182,dct
mps_chi2,oracle,5,0.9567082041685813,8.399897462189182,dct
mps_chi2,wht_only,6,0.956957813126211,8.402051282051282,wht
mps_chi2,kstar,6,0.94977588399523,8.399897462189182,identity
mps_chi2,oracle,6,0.956957813126211,8.402051282051282,wht
mps_chi2,wht_only,7,0.9541467740687108,8.402051282051282,wht
mps_chi2,kstar,7,0.9541467740687108,8.402051282051282,wht
mps_chi2,oracle,7,0.9566951557890003,8.399897462189182,identity
mps_chi2,wht_only,8,0.9548403184432974,8.402051282051282,wht
mps_chi2,kstar,8,0.9583485469940505,8.399897462189182,identity
mps_chi2,oracle,8,0.9583485469940505,8.399897462189182,identity
mps_chi2,wht_only,9,0.9529676843198573,8.402051282051282,wht
mps_chi2,kstar,9,0.9529676843198573,8.402051282051282,wht
mps_chi2,oracle,9,0.9546165657606794,8.399897462189182,identity
mps_chi2,wht_only,10,0.950028410235592,8.402051282051282,wht
mps_chi2,kstar,10,0.950028410235592,8.402051282051282,wht
mps_chi2,oracle,10,0.9527491031176272,8.399897462189182,identity
mps_chi2,wht_only,11,0.9559904708400465,8.402051282051282,wht
mps_chi2,kstar,11,0.9614701337794224,8.399897462189182,identity
mps_chi2,oracle,11,0.9614701337794224,8.399897462189182,identity
mps_chi2,wht_only,12,0.9540518311100925,8.402051282051282,wht
mps_chi2,kstar,12,0.9550387270571296,8.399897462189182,identity
mps_chi2,oracle,12,0.9550387270571296,8.399897462189182,identity
mps_chi2,wht_only,13,0.9523252958105355,8.402051282051282,wht
mps_chi2,kstar,13,0.9628135143196213,8.399897462189182,identity
mps_chi2,oracle,13,0.9628135143196213,8.399897462189182,identity
mps_chi2,wht_only,14,0.9521690138564662,8.402051282051282,wht
mps_chi2,kstar,14,0.9521690138564662,8.402051282051282,wht
mps_chi2,oracle,14,0.9597392902272773,8.399897462189182,identity
mps_chi2,wht_only,15,0.9527718963241462,8.402051282051282,wht
mps_chi2,kstar,15,0.9510655813499262,8.399897462189182,identity
mps_chi2,oracle,15,0.954481604666173,8.399897462189182,dct
mps_chi2,wht_only,16,0.9621706418099405,8.402051282051282,wht
mps_chi2,kstar,16,0.9621706418099405,8.402051282051282,wht
mps_chi2,oracle,16,0.9621706418099405,8.402051282051282,wht
mps_chi2,wht_only,17,0.9609705359612124,8.402051282051282,wht
mps_chi2,kstar,17,0.9522078167888212,8.399897462189182,identity
mps_chi2,oracle,17,0.9609705359612124,8.402051282051282,wht
mps_chi2,wht_only,18,0.9554133912478595,8.402051282051282,wht
mps_chi2,kstar,18,0.9523913299998643,8.399897462189182,identity
mps_chi2,oracle,18,0.9554133912478595,8.402051282051282,wht
mps_chi2,wht_only,19,0.9502086620815163,8.402051282051282,wht
mps_chi2,kstar,19,0.9517688025711888,8.399897462189182,dct
mps_chi2,oracle,19,0.9545582995787119,8.399897462189182,identity
mps_chi4,wht_only,0,0.9525687562878914,8.402051282051282,wht
mps_chi4,kstar,0,0.9505348974988281,8.399897462189182,identity
mps_chi4,oracle,0,0.9574527088684205,8.399897462189182,dct
mps_chi4,wht_only,1,0.9554153836152202,8.402051282051282,wht
mps_chi4,kstar,1,0.9522509951563509,8.399897462189182,identity
mps_chi4,oracle,1,0.9554153836152202,8.402051282051282,wht
mps_chi4,wht_only,2,0.9553895319604018,8.402051282051282,wht
mps_chi4,kstar,2,0.9553895319604018,8.402051282051282,wht
mps_chi4,oracle,2,0.95647135944225,8.399897462189182,dct
mps_chi4,wht_only,3,0.9541445122301851,8.402051282051282,wht
mps_chi4,kstar,3,0.9548008552691266,8.399897462189182,identity
mps_chi4,oracle,3,0.9586343432692497,8.399897462189182,dct
mps_chi4,wht_only,4,0.9542328736480638,8.402051282051282,wht
mps_chi4,kstar,4,0.9542328736480638,8.402051282051282,wht
mps_chi4,oracle,4,0.9556202664494867,8.399897462189182,dct
mps_chi4,wht_only,5,0.956230462495796,8.402051282051282,wht
mps_chi4,kstar,5,0.956230462495796,8.402051282051282,wht
mps_chi4,oracle,5,0.9570869008140894,8.399897462189182,dct
mps_chi4,wht_only,6,0.9538286733061111,8.402051282051282,wht
mps_chi4,kstar,6,0.9538286733061111,8.402051282051282,wht
mps_chi4,oracle,6,0.9606908053770347,8.399897462189182,dct
mps_chi4,wht_only,7,0.9524062497954416,8.402051282051282,wht
mps_chi4,kstar,7,0.9524062497954416,8.402051282051282,wht
mps_chi4,oracle,7,0.9561344660669493,8.399897462189182,dct
mps_chi4,wht_only,8,0.9533172844189761,8.402051282051282,wht
mps_chi4,kstar,8,0.9533172844189761,8.402051282051282,wht
mps_chi4,oracle,8,0.9562866619057926,8.399897462189182,dct
mps_chi4,wht_only,9,0.951958553836954,8.402051282051282,wht
mps_chi4,kstar,9,0.951958553836954,8.402051282051282,wht
mps_chi4,oracle,9,0.9554083194412235,8.399897462189182,dct
mps_chi4,wht_only,10,0.9562796855286608,8.402051282051282,wht
mps_chi4,kstar,10,0.9459260418597697,8.399897462189182,identity
mps_chi4,oracle,10,0.9600806978152268,8.399897462189182,dct
mps_chi4,wht_only,11,0.9556931743912092,8.402051282051282,wht
mps_chi4,kstar,11,0.9482612749609735,8.399897462189182,identity
mps_chi4,oracle,11,0.9574114331429674,8.399897462189182,dct
mps_chi4,wht_only,12,0.9553138387995582,8.402051282051282,wht
mps_chi4,kstar,12,0.9553138387995582,8.402051282051282,wht
mps_chi4,oracle,12,0.9553138387995582,8.402051282051282,wht
mps_chi4,wht_only,13,0.9546921347573739,8.402051282051282,wht
mps_chi4,kstar,13,0.9546921347573739,8.402051282051282,wht
mps_chi4,oracle,13,0.9583137701868026,8.399897462189182,identity
mps_chi4,wht_only,14,0.9542760435750304,8.402051282051282,wht
mps_chi4,kstar,14,0.9542760435750304,8.402051282051282,wht
mps_chi4,oracle,14,0.9586178768157706,8.399897462189182,identity
mps_chi4,wht_only,15,0.9500692523189748,8.402051282051282,wht
mps_chi4,kstar,15,0.9500692523189748,8.402051282051282,wht
mps_chi4,oracle,15,0.9526466072652847,8.399897462189182,dct
mps_chi4,wht_only,16,0.9534848195206962,8.402051282051282,wht
mps_chi4,kstar,16,0.9534848195206962,8.402051282051282,wht
mps_chi4,oracle,16,0.9595690111032549,8.399897462189182,dct
mps_chi4,wht_only,17,0.9603837831245154,8.402051282051282,wht
mps_chi4,kstar,17,0.9603837831245154,8.402051282051282,wht
mps_chi4,oracle,17,0.9603837831245154,8.402051282051282,wht
mps_chi4,wht_only,18,0.9561878528987158,8.402051282051282,wht
mps_chi4,kstar,18,0.953266666291492,8.399897462189182,identity
mps_chi4,oracle,18,0.9583211251455027,8.399897462189182,dct
mps_chi4,wht_only,19,0.9541490682399406,8.402051282051282,wht
mps_chi4,kstar,19,0.9541490682399406,8.402051282051282,wht
mps_chi4,oracle,19,0.9572101584034626,8.399897462189182,identity
clifford,wht_only,0,0.9999999999999958,8.402051282051282,wht
clifford,kstar,0,0.9999999999999958,8.402051282051282,wht
clifford,oracle,0,0.9999999999999958,8.402051282051282,wht
clifford,wht_only,1,1.0000000000000018,8.402051282051282,wht
clifford,kstar,1,1.0000000000000018,8.402051282051282,wht
clifford,oracle,1,1.0000000000000018,8.402051282051282,wht
clifford,wht_only,2,0.9999999999999949,8.402051282051282,wht
clifford,kstar,2,0.9576577124277978,8.399897462189182,dct
clifford,oracle,2,0.9999999999999949,8.402051282051282,wht
clifford,wht_only,3,1.0000000000000027,8.402051282051282,wht
clifford,kstar,3,1.0000000000000027,8.402051282051282,wht
clifford,oracle,3,1.0000000000000027,8.402051282051282,wht
clifford,wht_only,4,1.0000000000000004,8.402051282051282,wht
clifford,kstar,4,1.0000000000000018,8.399897462189182,identity
clifford,oracle,4,1.0000000000000018,8.399897462189182,identity
clifford,wht_only,5,0.9999999999999987,8.402051282051282,wht
clifford,kstar,5,0.9999999999999987,8.402051282051282,wht
clifford,oracle,5,0.9999999999999987,8.402051282051282,wht
clifford,wht_only,6,1.0000000000000044,8.402051282051282,wht
clifford,kstar,6,1.0000000000000044,8.402051282051282,wht
clifford,oracle,6,1.0000000000000044,8.402051282051282,wht
clifford,wht_only,7,1.000000000000003,8.402051282051282,wht
clifford,kstar,7,1.0000000000000004,8.399897462189182,identity
clifford,oracle,7,1.000000000000003,8.402051282051282,wht
clifford,wht_only,8,1.0000000000000027,8.402051282051282,wht
clifford,kstar,8,0.955041951625841,8.399897462189182,dct
clifford,oracle,8,1.0000000000000027,8.402051282051282,wht
clifford,wht_only,9,0.9999999999999956,8.402051282051282,wht
clifford,kstar,9,0.9999999999999956,8.402051282051282,wht
clifford,oracle,9,0.9999999999999956,8.402051282051282,wht
clifford,wht_only,10,1.0000000000000013,8.402051282051282,wht
clifford,kstar,10,1.0000000000000013,8.402051282051282,wht
clifford,oracle,10,1.0000000000000013,8.402051282051282,wht
clifford,wht_only,11,1.0000000000000013,8.402051282051282,wht
clifford,kstar,11,1.0000000000000013,8.402051282051282,wht
clifford,oracle,11,1.0000000000000013,8.402051282051282,wht
clifford,wht_only,12,1.0000000000000036,8.402051282051282,wht
clifford,kstar,12,1.0000000000000036,8.402051282051282,wht
clifford,oracle,12,1.0000000000000036,8.402051282051282,wht
clifford,wht_only,13,0.9999999999999984,8.402051282051282,wht
clifford,kstar,13,0.9550811693128944,8.399897462189182,dct
clifford,oracle,13,0.9999999999999984,8.402051282051282,wht
clifford,wht_only,14,1.0000000000000027,8.402051282051282,wht
clifford,kstar,14,1.0000000000000027,8.402051282051282,wht
clifford,oracle,14,1.0000000000000027,8.402051282051282,wht
clifford,wht_only,15,0.9999999999999987,8.402051282051282,wht
clifford,kstar,15,0.9999999999999987,8.402051282051282,wht
clifford,oracle,15,1.0,8.399897462189182,identity
clifford,wht_only,16,1.0000000000000004,8.402051282051282,wht
clifford,kstar,16,1.0000000000000018,8.399897462189182,identity
clifford,oracle,16,1.0000000000000018,8.399897462189182,identity
clifford,wht_only,17,1.0000000000000022,8.402051282051282,wht
clifford,kstar,17,1.0000000000000022,8.402051282051282,wht
clifford,oracle,17,1.0000000000000022,8.402051282051282,wht
clifford,wht_only,18,0.9999999999999944,8.402051282051282,wht
clifford,kstar,18,0.9999999999999944,8.402051282051282,wht
clifford,oracle,18,0.9999999999999944,8.402051282051282,wht
clifford,wht_only,19,0.9999999999999949,8.402051282051282,wht
clifford,kstar,19,0.9999999999999949,8.402051282051282,wht
clifford,oracle,19,0.9999999999999949,8.402051282051282,wht
