state_class,magnitude_quantizer,bits_per_magnitude,bits_per_phase,k,sample_idx,fidelity,compression_ratio
heisenberg,lloyd,4,4,,5,0.9712968412900002,6.69281045751634
heisenberg,topk,4,4,8.0,5,0.9808094152613754,6.491283676703645
heisenberg,log,4,4,,5,0.8302676346085089,6.69281045751634
heisenberg,percentile,4,4,,5,0.9878409960280724,6.408761979268531
heisenberg,lloyd,2,2,,6,0.9477739991218979,12.337349397590362
heisenberg,topk,2,2,8.0,6,0.9734413742926243,11.636363636363637
heisenberg,log,2,2,,6,0.4552674544438287,12.337349397590362
heisenberg,percentile,2,2,,6,0.9817302825998279,11.361997226074896
heisenberg,lloyd,3,3,,6,0.9704318805352284,8.752136752136753
heisenberg,topk,3,3,8.0,6,0.9806690916430681,8.402051282051282
heisenberg,log,3,3,,6,0.59363608651049,8.752136752136753
heisenberg,percentile,3,3,,6,0.9878212126201853,8.261187444850624
heisenberg,lloyd,4,4,,6,0.9728196723442537,6.69281045751634
heisenberg,topk,4,4,8.0,6,0.9825200379172904,6.491283676703645
heisenberg,log,4,4,,6,0.8246907955839426,6.69281045751634
heisenberg,percentile,4,4,,6,0.9892816068816394,6.408761979268531
heisenberg,lloyd,2,2,,7,0.9585629605215541,12.337349397590362
heisenberg,topk,2,2,8.0,7,0.9790507335697834,11.636363636363637
heisenberg,log,2,2,,7,0.48881379376678313,12.337349397590362
heisenberg,percentile,2,2,,7,0.9859377612661194,11.361997226074896
heisenberg,lloyd,3,3,,7,0.9664397381792581,8.752136752136753
heisenberg,topk,3,3,8.0,7,0.978275687192042,8.402051282051282
heisenberg,log,3,3,,7,0.5744654406836683,8.752136752136753
heisenberg,percentile,3,3,,7,0.986600636669753,8.261187444850624
heisenberg,lloyd,4,4,,7,0.9693334642577376,6.69281045751634
heisenberg,topk,4,4,8.0,7,0.9798690039892973,6.491283676703645
heisenberg,log,4,4,,7,0.8255687090663281,6.69281045751634
heisenberg,percentile,4,4,,7,0.987292356292492,6.408761979268531
heisenberg,lloyd,2,2,,8,0.9516399900938269,12.337349397590362
heisenberg,topk,2,2,8.0,8,0.9746757938075375,11.636363636363637
heisenberg,log,2,2,,8,0.47508626200423826,12.337349397590362
heisenberg,percentile,2,2,,8,0.9824351353985639,11.361997226074896
heisenberg,lloyd,3,3,,8,0.9716427713212537,8.752136752136753
heisenberg,topk,3,3,8.0,8,0.9818218579896739,8.402051282051282
heisenberg,log,3,3,,8,0.5943025160806117,8.752136752136753
heisenberg,percentile,3,3,,8,0.9884878772809734,8.261187444850624
heisenberg,lloyd,4,4,,8,0.9711835149443419,6.69281045751634
heisenberg,topk,4,4,8.0,8,0.9815545465958756,6.491283676703645
heisenberg,log,4,4,,8,0.8316465966226207,6.69281045751634
heisenberg,percentile,4,4,,8,0.9882887519791098,6.408761979268531
heisenberg,lloyd,2,2,,9,0.9593792835685168,12.337349397590362
heisenberg,topk,2,2,8.0,9,0.9793913725527515,11.636363636363637
heisenberg,log,2,2,,9,0.48951105327092076,12.337349397590362
heisenberg,percentile,2,2,,9,0.985915175622531,11.361997226074896
heisenberg,lloyd,3,3,,9,0.9666870600206104,8.752136752136753
heisenberg,topk,3,3,8.0,9,0.9786102213263381,8.402051282051282
heisenberg,log,3,3,,9,0.5768471562417331,8.752136752136753
heisenberg,percentile,3,3,,9,0.9865881883533854,8.261187444850624
heisenberg,lloyd,4,4,,9,0.9700931230835942,6.69281045751634
heisenberg,topk,4,4,8.0,9,0.980651306834019,6.491283676703645
heisenberg,log,4,4,,9,0.826217507573851,6.69281045751634
heisenberg,percentile,4,4,,9,0.9873419692013492,6.408761979268531
heisenberg,lloyd,2,2,,10,0.9491104730978672,12.337349397590362
heisenberg,topk,2,2,8.0,10,0.9733205823844057,11.636363636363637
heisenberg,log,2,2,,10,0.4738481302636057,12.337349397590362
heisenberg,percentile,2,2,,10,0.9817132761512439,11.361997226074896
heisenberg,lloyd,3,3,,10,0.9715388771520322,8.752136752136753
heisenberg,topk,3,3,8.0,10,0.9817134864040995,8.402051282051282
heisenberg,log,3,3,,10,0.6008838067928409,8.752136752136753
heisenberg,percentile,3,3,,10,0.9880750955090175,8.261187444850624
heisenberg,lloyd,4,4,,10,0.9722562146177298,6.69281045751634
heisenberg,topk,4,4,8.0,10,0.9821332854919154,6.491283676703645
heisenberg,log,4,4,,10,0.832789625910534,6.69281045751634
heisenberg,percentile,4,4,,10,0.9886979106001541,6.408761979268531
heisenberg,lloyd,2,2,,11,0.9578379994046361,12.337349397590362
heisenberg,topk,2,2,8.0,11,0.9793691818160427,11.636363636363637
heisenberg,log,2,2,,11,0.49027387834857045,12.337349397590362
heisenberg,percentile,2,2,,11,0.9858896903009213,11.361997226074896
heisenberg,lloyd,3,3,,11,0.9667957892636768,8.752136752136753
heisenberg,topk,3,3,8.0,11,0.9785158563197758,8.402051282051282
heisenberg,log,3,3,,11,0.5814391247939057,8.752136752136753
heisenberg,percentile,3,3,,11,0.9866968521275191,8.261187444850624
heisenberg,lloyd,4,4,,11,0.9693047885910869,6.69281045751634
heisenberg,topk,4,4,8.0,11,0.9803432340550391,6.491283676703645
heisenberg,log,4,4,,11,0.8275473283702114,6.69281045751634
heisenberg,percentile,4,4,,11,0.9876408755436858,6.408761979268531
heisenberg,lloyd,2,2,,12,0.9469652685979416,12.337349397590362
heisenberg,topk,2,2,8.0,12,0.972962688521971,11.636363636363637
heisenberg,log,2,2,,12,0.41692458527522147,12.337349397590362
heisenberg,percentile,2,2,,12,0.9814907458496632,11.361997226074896
heisenberg,lloyd,3,3,,12,0.9663483671780845,8.752136752136753
heisenberg,topk,3,3,8.0,12,0.9785542007496234,8.402051282051282
heisenberg,log,3,3,,12,0.57134074115666,8.752136752136753
heisenberg,percentile,3,3,,12,0.9866417522977056,8.261187444850624
heisenberg,lloyd,4,4,,12,0.9688966619221135,6.69281045751634
heisenberg,topk,4,4,8.0,12,0.9799756925968146,6.491283676703645
heisenberg,log,4,4,,12,0.823911117634037,6.69281045751634
heisenberg,percentile,4,4,,12,0.9872974798449755,6.408761979268531
heisenberg,lloyd,2,2,,13,0.9581157522965329,12.337349397590362
heisenberg,topk,2,2,8.0,13,0.9783646840759465,11.636363636363637
heisenberg,log,2,2,,13,0.4939361987700779,12.337349397590362
heisenberg,percentile,2,2,,13,0.9850817922343083,11.361997226074896
heisenberg,lloyd,3,3,,13,0.9667733094040332,8.752136752136753
heisenberg,topk,3,3,8.0,13,0.9784415980962511,8.402051282051282
heisenberg,log,3,3,,13,0.5784401149030162,8.752136752136753
heisenberg,percentile,3,3,,13,0.9866833292426647,8.261187444850624
heisenberg,lloyd,4,4,,13,0.9708411848100684,6.69281045751634
heisenberg,topk,4,4,8.0,13,0.9806972818652291,6.491283676703645
heisenberg,log,4,4,,13,0.8298567050682977,6.69281045751634
heisenberg,percentile,4,4,,13,0.9879119888902153,6.408761979268531
heisenberg,lloyd,2,2,,14,0.9526181381605825,12.337349397590362
heisenberg,topk,2,2,8.0,14,0.9747831177984246,11.636363636363637
heisenberg,log,2,2,,14,0.4829349754989036,12.337349397590362
heisenberg,percentile,2,2,,14,0.9823393928686394,11.361997226074896
heisenberg,lloyd,3,3,,14,0.9713182733718659,8.752136752136753
heisenberg,topk,3,3,8.0,14,0.9817367143963349,8.402051282051282
heisenberg,log,3,3,,14,0.5894119025495888,8.752136752136753
heisenberg,percentile,3,3,,14,0.9884779852100748,8.261187444850624
heisenberg,lloyd,4,4,,14,0.9718465445092758,6.69281045751634
heisenberg,topk,4,4,8.0,14,0.9824760450726775,6.491283676703645
heisenberg,log,4,4,,14,0.8299545134456675,6.69281045751634
heisenberg,percentile,4,4,,14,0.9887626299935534,6.408761979268531
heisenberg,lloyd,2,2,,15,0.9492106920782475,12.337349397590362
heisenberg,topk,2,2,8.0,15,0.9738195568875055,11.636363636363637
heisenberg,log,2,2,,15,0.4812942923671185,12.337349397590362
heisenberg,percentile,2,2,,15,0.9818479382908276,11.361997226074896
heisenberg,lloyd,3,3,,15,0.9730930318619462,8.752136752136753
heisenberg,topk,3,3,8.0,15,0.9832723563638772,8.402051282051282
heisenberg,log,3,3,,15,0.5952486246809998,8.752136752136753
heisenberg,percentile,3,3,,15,0.9896162472878575,8.261187444850624
heisenberg,lloyd,4,4,,15,0.9699534172246796,6.69281045751634
heisenberg,topk,4,4,8.0,15,0.9808429658379196,6.491283676703645
heisenberg,log,4,4,,15,0.8271295352470601,6.69281045751634
heisenberg,percentile,4,4,,15,0.9875842668623585,6.408761979268531
heisenberg,lloyd,2,2,,16,0.9500984952228948,12.337349397590362
heisenberg,topk,2,2,8.0,16,0.9740286062251591,11.636363636363637
heisenberg,log,2,2,,16,0.4809203663199565,12.337349397590362
heisenberg,percentile,2,2,,16,0.9819873244412124,11.361997226074896
heisenberg,lloyd,3,3,,16,0.9729889266699441,8.752136752136753
